physical_distance_cm,frame_count,burst_period,estimated_distance_cm,rtt_ns,rssi_dbm,elapsed_ms
# Starting automated sampling: 5 configs x 1000 samples = 5000 total
# Config 1/5: frame_count=16, burst_period=2
E (6673) wifi:No FTM Measurements received from responder!
W (6674) puara-module: FTM Report received with non-success status: 5
# Timeout after 2006 ms, retrying...
3300,16,2,3945,263,-63,326
3300,16,2,3930,262,-63,289
3300,16,2,3930,262,-62,324
3300,16,2,3945,263,-62,844
3300,16,2,3900,260,-63,791
3300,16,2,3960,264,-63,305
3300,16,2,3975,265,-63,826
3300,16,2,3795,253,-62,297
3300,16,2,3945,263,-63,308
3300,16,2,3930,262,-63,298
3300,16,2,3930,262,-62,316
3300,16,2,3930,262,-63,297
3300,16,2,3930,262,-63,310
3300,16,2,3930,262,-62,324
3300,16,2,3945,263,-63,798
3300,16,2,3945,263,-63,314
3300,16,2,3930,262,-63,312
3300,16,2,3945,263,-63,823
3300,16,2,3915,261,-63,306
3300,16,2,3930,262,-63,299
3300,16,2,3930,262,-63,314
3300,16,2,3960,264,-63,309
3300,16,2,3930,262,-63,305
3300,16,2,3930,262,-62,314
3300,16,2,3945,263,-62,290
3300,16,2,3945,263,-62,319
3300,16,2,3915,261,-63,829
3300,16,2,3930,262,-62,290
3300,16,2,3930,262,-63,306
3300,16,2,3930,262,-63,320
3300,16,2,3930,262,-63,805
3300,16,2,3945,263,-63,307
3300,16,2,3945,263,-62,316
3300,16,2,3945,263,-62,831
3300,16,2,3945,263,-63,808
3300,16,2,3930,262,-63,308
3300,16,2,3975,265,-62,320
3300,16,2,3915,261,-63,792
3300,16,2,3930,262,-63,322
E (239651) wifi:No FTM Measurements received from responder!
W (239651) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
3300,16,2,3855,257,-62,256
3300,16,2,3960,264,-62,306
3300,16,2,3975,265,-62,304
3300,16,2,3945,263,-62,328
3300,16,2,3975,265,-62,290
3300,16,2,3960,264,-62,817
3300,16,2,3975,265,-62,308
3300,16,2,3930,262,-62,307
3300,16,2,3945,263,-62,316
3300,16,2,3960,264,-63,312
E (245182) wifi:No FTM Measurements received from responder!
W (245183) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
3300,16,2,3975,265,-63,325
3300,16,2,3930,262,-62,324
3300,16,2,3915,261,-63,310
3300,16,2,3915,261,-63,812
3300,16,2,3945,263,-63,314
3300,16,2,3945,263,-63,303
3300,16,2,3945,263,-63,335
3300,16,2,3945,263,-62,268
3300,16,2,3960,264,-63,309
3300,16,2,3930,262,-63,307
3300,16,2,3960,264,-62,316
3300,16,2,3930,262,-63,299
3300,16,2,3960,264,-62,303
3300,16,2,3930,262,-63,319
3300,16,2,3930,262,-63,314
3300,16,2,3960,264,-63,304
3300,16,2,3930,262,-63,814
3300,16,2,3915,261,-63,299
3300,16,2,3975,265,-62,309
3300,16,2,3945,263,-63,319
3300,16,2,3975,265,-62,815
3300,16,2,3960,264,-62,307
3300,16,2,3945,263,-62,316
3300,16,2,3945,263,-63,298
3300,16,2,3930,262,-63,310
3300,16,2,3915,261,-62,308
3300,16,2,3930,262,-63,303
3300,16,2,3945,263,-62,808
3300,16,2,3930,262,-62,320
3300,16,2,3960,264,-62,311
3300,16,2,3930,262,-62,318
3300,16,2,3915,261,-63,303
3300,16,2,3975,265,-61,314
3300,16,2,3930,262,-62,290
3300,16,2,3915,261,-63,819
3300,16,2,3945,263,-62,819
3300,16,2,3945,263,-62,298
3300,16,2,3960,264,-63,317
3300,16,2,3945,263,-63,306
3300,16,2,3945,263,-62,826
3300,16,2,3930,262,-63,292
3300,16,2,3930,262,-62,308
3300,16,2,3930,262,-63,306
3300,16,2,3945,263,-63,319
3300,16,2,3930,262,-62,304
3300,16,2,3945,263,-62,307
3300,16,2,3915,261,-62,820
3300,16,2,3945,263,-63,299
3300,16,2,3960,264,-63,317
3300,16,2,3960,264,-62,824
3300,16,2,3975,265,-63,308
3300,16,2,3930,262,-65,300
3300,16,2,3945,263,-63,307
3300,16,2,3900,260,-63,307
3300,16,2,3900,260,-62,309
3300,16,2,3900,260,-62,314
3300,16,2,3915,261,-63,298
3300,16,2,3960,264,-63,862
3300,16,2,3975,265,-63,272
3300,16,2,3915,261,-63,812
3300,16,2,3945,263,-62,820
3300,16,2,3930,262,-62,306
3300,16,2,3960,264,-63,309
3300,16,2,3930,262,-62,823
3300,16,2,3915,261,-62,373
3300,16,2,3945,263,-63,339
3300,16,2,3915,261,-62,305
3300,16,2,3945,263,-62,308
3300,16,2,3900,260,-64,309
3300,16,2,3945,263,-63,309
3300,16,2,3930,262,-63,306
3300,16,2,3825,255,-63,306
3300,16,2,3930,262,-63,310
3300,16,2,3930,262,-62,306
3300,16,2,3855,257,-63,840
3300,16,2,3900,260,-63,804
3300,16,2,3930,262,-63,817
3300,16,2,3930,262,-63,819
3300,16,2,3945,263,-63,296
3300,16,2,3915,261,-63,314
3300,16,2,3930,262,-63,307
3300,16,2,3915,261,-63,823
3300,16,2,3930,262,-62,296
3300,16,2,3900,260,-62,314
3300,16,2,3930,262,-62,308
3300,16,2,3900,260,-62,308
3300,16,2,3945,263,-63,306
3300,16,2,3975,265,-62,824
3300,16,2,3870,258,-62,297
3300,16,2,3915,261,-62,315
3300,16,2,3930,262,-62,306
3300,16,2,3960,264,-62,821
3300,16,2,3885,259,-63,305
3300,16,2,3990,266,-62,809
3300,16,2,4020,268,-63,322
3300,16,2,3930,262,-62,302
3300,16,2,4035,269,-63,307
3300,16,2,3930,262,-63,307
3300,16,2,3930,262,-62,819
3300,16,2,3885,259,-63,315
3300,16,2,3930,262,-62,819
3300,16,2,3930,262,-63,300
3300,16,2,3930,262,-62,335
3300,16,2,3915,261,-63,805
3300,16,2,3945,263,-62,298
3300,16,2,3975,265,-63,308
3300,16,2,3945,263,-62,294
3300,16,2,3975,265,-63,316
3300,16,2,3945,263,-62,299
3300,16,2,3930,262,-63,315
3300,16,2,3945,263,-62,819
3300,16,2,3945,263,-63,308
3300,16,2,3960,264,-62,307
3300,16,2,3945,263,-63,811
3300,16,2,3915,261,-62,307
3300,16,2,3930,262,-63,315
3300,16,2,3945,263,-63,809
3300,16,2,3990,266,-63,319
3300,16,2,3900,260,-63,309
3300,16,2,3930,262,-63,818
3300,16,2,3945,263,-63,309
3300,16,2,3930,262,-62,302
3300,16,2,3945,263,-62,325
3300,16,2,3945,263,-63,291
3300,16,2,3975,265,-63,295
3300,16,2,3930,262,-62,324
E (300374) wifi:No FTM Measurements received from responder!
W (300374) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
3300,16,2,3945,263,-62,248
3300,16,2,3885,259,-63,307
3300,16,2,3945,263,-62,818
3300,16,2,3945,263,-63,819
3300,16,2,3960,264,-63,300
3300,16,2,3930,262,-63,306
3300,16,2,3930,262,-62,318
3300,16,2,3960,264,-63,297
3300,16,2,3930,262,-63,315
3300,16,2,3930,262,-62,299
3300,16,2,3945,263,-62,323
3300,16,2,3945,263,-63,293
3300,16,2,3930,262,-63,315
3300,16,2,3975,265,-61,810
3300,16,2,3960,264,-63,316
3300,16,2,3945,263,-62,312
3300,16,2,3930,262,-62,304
3300,16,2,4020,268,-63,308
3300,16,2,3915,261,-62,298
3300,16,2,3915,261,-62,321
3300,16,2,3945,263,-63,804
3300,16,2,3945,263,-62,316
3300,16,2,3960,264,-62,307
3300,16,2,3975,265,-63,819
3300,16,2,3960,264,-63,315
E (312558) wifi:No FTM Measurements received from responder!
W (312558) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
3300,16,2,3945,263,-63,347
3300,16,2,3945,263,-64,352
3300,16,2,3915,261,-62,774
3300,16,2,3930,262,-63,298
3300,16,2,3930,262,-63,309
3300,16,2,3960,264,-63,314
3300,16,2,3975,265,-62,330
3300,16,2,3990,266,-63,276
3300,16,2,3960,264,-63,319
3300,16,2,3930,262,-63,304
3300,16,2,3945,263,-62,299
3300,16,2,3930,262,-63,318
3300,16,2,3885,259,-62,307
3300,16,2,3900,260,-62,822
3300,16,2,3945,263,-63,295
3300,16,2,3960,264,-63,306
3300,16,2,3930,262,-63,308
3300,16,2,3945,263,-63,320
3300,16,2,3930,262,-62,327
3300,16,2,3960,264,-63,287
3300,16,2,3945,263,-63,302
3300,16,2,3930,262,-63,298
3300,16,2,3930,262,-63,308
3300,16,2,3960,264,-62,318
3300,16,2,3945,263,-63,305
3300,16,2,3975,265,-63,298
E (323604) wifi:No FTM Measurements received from responder!
W (323604) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
3300,16,2,3930,262,-62,279
3300,16,2,3945,263,-63,280
3300,16,2,3930,262,-63,316
3300,16,2,4020,268,-62,824
3300,16,2,3975,265,-63,311
E (327612) wifi:No FTM Measurements received from responder!
W (327612) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
3300,16,2,3975,265,-62,346
3300,16,2,3945,263,-63,809
3300,16,2,3960,264,-62,311
3300,16,2,3960,264,-63,313
3300,16,2,3945,263,-62,819
3300,16,2,3975,265,-63,308
3300,16,2,3945,263,-63,811
3300,16,2,3960,264,-63,320
3300,16,2,3930,262,-63,309
3300,16,2,3915,261,-63,293
3300,16,2,3945,263,-63,308
3300,16,2,3945,263,-63,316
